FilePath,Severity,Control name,Failed resources,All Resources,Compliance score
/secure/ServiceAccount/reconciler/path=3317711979/api=rbac.authorization.k8s.io/v1/secure/Role/reconciler/path=3334489598/api=rbac.authorization.k8s.io/v1/secure/RoleBinding/reconciler,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2729359070/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller/path=2880965522/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2921278705/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller/path=47050184/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/monitoring/ServiceAccount/prometheus-k8s/path=3831721783/api=rbac.authorization.k8s.io/v1//ClusterRole/prometheus-k8s/path=4050765492/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/prometheus-k8s,Medium,Administrative Roles,0,0,N/A
/monitoring/ServiceAccount/prometheus-k8s/path=2351337415/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/prometheus-k8s/path=3831721783/api=rbac.authorization.k8s.io/v1//ClusterRole/prometheus-k8s,Medium,Administrative Roles,0,0,N/A
/webapp/ServiceAccount/reconciler/path=239170362/api=rbac.authorization.k8s.io/v1/webapp/RoleBinding/reconciler/path=3317711979/api=rbac.authorization.k8s.io/v1/secure/Role/reconciler,Medium,Administrative Roles,0,0,N/A
/webapp/ServiceAccount/reconciler/path=222392743/api=rbac.authorization.k8s.io/v1/webapp/Role/reconciler/path=239170362/api=rbac.authorization.k8s.io/v1/webapp/RoleBinding/reconciler,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2880965522/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller/path=47050184/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2503617417/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller/path=2533842747/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2503617417/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller/path=255269376/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=352310992/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller/path=47050184/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2503617417/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller/path=2729359070/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2729359070/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller/path=2921278705/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2503617417/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller/path=47050184/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2533842747/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller/path=352310992/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=255269376/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller/path=2921278705/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller,Medium,Administrative Roles,0,0,N/A
longhorn-cifs-installation,High,HostNetwork access,0,0,N/A
node-exporter,High,HostNetwork access,0,0,N/A
spire-agent,High,HostNetwork access,0,0,N/A
longhorn-nvme-cli-installation,High,HostNetwork access,0,0,N/A
kubeshark-worker-daemon-set,High,HostNetwork access,0,0,N/A
longhorn-nfs-installation,High,HostNetwork access,0,0,N/A
calico-node,High,HostNetwork access,0,0,N/A
longhorn-spdk-setup,High,HostNetwork access,0,0,N/A
longhorn-iscsi-installation,High,HostNetwork access,0,0,N/A
speaker,High,HostNetwork access,0,0,N/A
/istio-system/ServiceAccount/prometheus/path=3800381613/api=rbac.authorization.k8s.io/v1//ClusterRole/prometheus/path=3818778655/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/prometheus,Medium,Access container service account,0,0,N/A
/kube-system/ServiceAccount/secrets-store-csi-driver/path=2954210229/api=rbac.authorization.k8s.io/v1//ClusterRole/secretprovidersyncing-role/path=4080082664/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/secretprovidersyncing-rolebinding,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-csi-provisioner/path=230639341/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-csi-external-attacher/path=3798291247/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-csi-external-attacher,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/manager/path=1434848776/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=2345645658/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=120976097/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=3277536337/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=3679208528/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding/path=4054272042/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role,Medium,Access container service account,0,0,N/A
/deviceshifu/ServiceAccount/edgedevice-sa/path=2078905470/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/deviceshifu-secret-view-clusterrolebinding/path=2628146147/api=rbac.authorization.k8s.io/v1//ClusterRole/secret-view,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=120976097/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=87588403/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=3068393238/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role/path=3456977125/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=126708518/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding/path=2610250451/api=rbac.authorization.k8s.io/v1//Role/leader-election-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=1801033843/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role/path=3669049150/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding,Medium,Access container service account,0,0,N/A
/deviceshifu/ServiceAccount/edgedevice-sa/path=2795922337/api=rbac.authorization.k8s.io/v1//ClusterRole/edgedevice-clusterrole/path=2886897595/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/edgedevice-clusterrolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=30536836/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role/path=587312580/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-csi-provisioner/path=1998628992/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-csi-external-provisioner/path=2920542335/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-csi-external-provisioner,Medium,Access container service account,0,0,N/A
/deviceshifu/ServiceAccount/edgedevice-sa/path=3021559832/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/edgedevice-telemetryservice-clusterrolebinding/path=3038337451/api=rbac.authorization.k8s.io/v1//ClusterRole/edgedevice-telemetryservice-clusterrole,Medium,Access container service account,0,0,N/A
/istio-system/ServiceAccount/prometheus/path=3802001036/api=rbac.authorization.k8s.io/v1//ClusterRole/prometheus/path=3818778655/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/prometheus,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=2096296742/api=rbac.authorization.k8s.io/v1//Role/leader-election-role/path=4233252009/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding,Medium,Access container service account,0,0,N/A
/kube-system/ServiceAccount/secrets-store-csi-driver/path=3241403934/api=rbac.authorization.k8s.io/v1//ClusterRole/secretprovidertokenrequest-role/path=3258181553/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/secretprovidertokenrequest-rolebinding,Medium,Access container service account,0,0,N/A
/kube-system/ServiceAccount/secrets-store-csi-driver/path=2100036413/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/secretprovidertokenrequest-rolebinding/path=3241403934/api=rbac.authorization.k8s.io/v1//ClusterRole/secretprovidertokenrequest-role,Medium,Access container service account,0,0,N/A
/shifu-crd-system/ServiceAccount/shifu-crd-controller-manager/path=1918811800/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/shifu-crd-manager-rolebinding/path=2060921922/api=rbac.authorization.k8s.io/v1//ClusterRole/shifu-crd-manager-role,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-csi-provisioner/path=1729484318/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-csi-external-attacher/path=2048961849/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-csi-external-attacher,Medium,Access container service account,0,0,N/A
/kube-system/ServiceAccount/secrets-store-csi-driver/path=1389859238/api=rbac.authorization.k8s.io/v1//ClusterRole/secretprovidersyncing-role/path=2937432610/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/secretprovidersyncing-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=3950547753/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding/path=662465628/api=rbac.authorization.k8s.io/v1//Role/leader-election-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=2096296742/api=rbac.authorization.k8s.io/v1//Role/leader-election-role/path=2766539508/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/manager/path=2590760855/api=rbac.authorization.k8s.io/v1//Role/manager-sas-role/path=3463477549/api=rbac.authorization.k8s.io/v1//RoleBinding/manager-sas-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=3371874672/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role/path=3679208528/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding,Medium,Access container service account,0,0,N/A
/spire/ServiceAccount/spire-server/path=1283083418/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=1299861037/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-role-binding,Medium,Access container service account,0,0,N/A
/litmus/ServiceAccount/litmus-server-account/path=1159744536/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/litmus-server-crb/path=1805632536/api=rbac.authorization.k8s.io/v1//ClusterRole/litmus-server-cr,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=3356161056/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding/path=386820292/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-operator/path=213861722/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-operator/path=3262463068/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-operator,Medium,Access container service account,0,0,N/A
/monitoring/ServiceAccount/kube-state-metrics/path=2926910356/api=rbac.authorization.k8s.io/v1//ClusterRole/kube-state-metrics/path=3415447869/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kube-state-metrics,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-csi-provisioner/path=3798291247/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-csi-external-attacher/path=432487312/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-csi-external-attacher,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=1464864787/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=3181912268/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/kube-system/ServiceAccount/secrets-store-csi-driver/path=3786060670/api=rbac.authorization.k8s.io/v1//ClusterRole/secretproviderrotation-role/path=3802838289/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/secretproviderrotation-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=3456977125/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding/path=3686373049/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=223086961/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding/path=3371874672/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role,Medium,Access container service account,0,0,N/A
/central-namespace/ServiceAccount/test-service-account/path=2238717694/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/mongodb-enterprise-operator-multi-cluster-role-binding/path=3020729880/api=rbac.authorization.k8s.io/v1//ClusterRole/mongodb-enterprise-operator-multi-cluster-role,Medium,Access container service account,0,0,N/A
/monitoring/ServiceAccount/pyrra-kubernetes/path=2436856593/api=rbac.authorization.k8s.io/v1/monitoring/ClusterRole/pyrra-kubernetes/path=3668390694/api=rbac.authorization.k8s.io/v1/monitoring/ClusterRoleBinding/pyrra-kubernetes,Medium,Access container service account,0,0,N/A
/spire/ServiceAccount/spire-server/path=1048196752/api=rbac.authorization.k8s.io/v1/spire/Role/spire-server-role/path=1064974371/api=rbac.authorization.k8s.io/v1/spire/RoleBinding/spire-server-role-binding,Medium,Access container service account,0,0,N/A
/mongodb/ServiceAccount/mongodb-enterprise-operator/path=2564880677/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/mongodb-enterprise-operator-mongodb-webhook-binding/path=4039458347/api=rbac.authorization.k8s.io/v1//ClusterRole/mongodb-enterprise-operator-mongodb-webhook,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-operator/path=3212130211/api=rbac.authorization.k8s.io/v1/kadalu/RoleBinding/kadalu-operator/path=3714403152/api=rbac.authorization.k8s.io/v1/kadalu/Role/kadalu-operator,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=3653423852/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=87588403/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=4054272042/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role/path=587312580/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding,Medium,Access container service account,0,0,N/A
/shifu-crd-system/ServiceAccount/shifu-crd-controller-manager/path=1885256562/api=rbac.authorization.k8s.io/v1//ClusterRole/shifu-crd-proxy-role/path=3668997810/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/shifu-crd-proxy-rolebinding,Medium,Access container service account,0,0,N/A
/shifu-service/ServiceAccount/telemetry-service-sa/path=2628146147/api=rbac.authorization.k8s.io/v1//ClusterRole/secret-view/path=3088670308/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/telemetryservice-secret-view-clusterrolebinding,Medium,Access container service account,0,0,N/A
/argo-rollouts/ServiceAccount/argo-rollouts/path=1453782934/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argo-rollouts/path=2050436000/api=rbac.authorization.k8s.io/v1//ClusterRole/argo-rollouts,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=2632117545/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=3186283350/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/kube-system/ServiceAccount/secrets-store-csi-driver/path=2374324280/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/secretproviderclasses-rolebinding/path=2424657137/api=rbac.authorization.k8s.io/v1//ClusterRole/secretproviderclasses-role,Medium,Access container service account,0,0,N/A
/kubeeye-system/ServiceAccount/kubehunter/path=2300642991/api=rbac.authorization.k8s.io/v1/kubeeye-system/Role/kubehunter-role/path=2334198229/api=rbac.authorization.k8s.io/v1/kubeeye-system/RoleBinding/kubehunter-rolebinding,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-operator/path=2165146461/api=rbac.authorization.k8s.io/v1/kadalu/Role/kadalu-operator/path=3212130211/api=rbac.authorization.k8s.io/v1/kadalu/RoleBinding/kadalu-operator,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=2634798239/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role/path=4017787237/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=2152626770/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding/path=2657950751/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=2096296742/api=rbac.authorization.k8s.io/v1//Role/leader-election-role/path=2301958786/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=1434848776/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=3356161056/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=3181912268/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding/path=3909997210/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role,Medium,Access container service account,0,0,N/A
/default/ServiceAccount/grafana/path=3381665808/api=rbac.authorization.k8s.io/v1/default/RoleBinding/grafana/path=3499109141/api=rbac.authorization.k8s.io/v1/default/Role/grafana,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-operator/path=2148368842/api=rbac.authorization.k8s.io/v1/kadalu/RoleBinding/kadalu-operator/path=2165146461/api=rbac.authorization.k8s.io/v1/kadalu/Role/kadalu-operator,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=1283083418/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=87588403/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/litmus/ServiceAccount/litmus-server-account/path=175247688/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/chaos-crb-for-litmusportal-server/path=192025307/api=rbac.authorization.k8s.io/v1//ClusterRole/chaos-cr-for-litmusportal-server,Medium,Access container service account,0,0,N/A
/kubeeye-system/ServiceAccount/kubehunter/path=2334198229/api=rbac.authorization.k8s.io/v1/kubeeye-system/RoleBinding/kubehunter-rolebinding/path=3844314675/api=rbac.authorization.k8s.io/v1/kubeeye-system/Role/kubehunter-role,Medium,Access container service account,0,0,N/A
/kube-system/ServiceAccount/secrets-store-csi-driver/path=1244590853/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/secretproviderrotation-rolebinding/path=3222102783/api=rbac.authorization.k8s.io/v1//ClusterRole/secretproviderrotation-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=4233252009/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding/path=74798783/api=rbac.authorization.k8s.io/v1/spire/Role/leader-election-role,Medium,Access container service account,0,0,N/A
/spire/ServiceAccount/spire-server/path=1299861037/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-role-binding/path=1434848776/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=223086961/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding/path=2634798239/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=2766539508/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding/path=982431433/api=rbac.authorization.k8s.io/v1/monitoring-system/Role/leader-election-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=1283083418/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=3181912268/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-csi-provisioner/path=1729484318/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-csi-external-attacher/path=3279240687/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-csi-external-attacher,Medium,Access container service account,0,0,N/A
/argocd/ServiceAccount/argocd-application-controller/path=2533842747/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-application-controller/path=2880965522/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-application-controller,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=4233252009/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding/path=831768891/api=rbac.authorization.k8s.io/v1//Role/leader-election-role,Medium,Access container service account,0,0,N/A
/ray-system/ServiceAccount/kuberay-apiserver/path=1207943498/api=rbac.authorization.k8s.io/v1//ClusterRole/kuberay-apiserver/path=1374063238/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kuberay-apiserver,Medium,Access container service account,0,0,N/A
//ServiceAccount/event-tracker-sa/path=1011140512/api=rbac.authorization.k8s.io/v1//RoleBinding/event-tracker-role-binding/path=2418764392/api=rbac.authorization.k8s.io/v1//Role/event-tracker-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/manager/path=2120537304/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding/path=74798783/api=rbac.authorization.k8s.io/v1/spire/Role/leader-election-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=1464864787/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=3277536337/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/monitoring/ServiceAccount/prometheus/path=3750048756/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/prometheus/path=3802001036/api=rbac.authorization.k8s.io/v1//ClusterRole/prometheus,Medium,Access container service account,0,0,N/A
/openshift-monitoring/ServiceAccount/pyrra-api/path=1349611703/api=rbac.authorization.k8s.io/v1//ClusterRole/pyrra-api/path=1990607040/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/pyrra-api,Medium,Access container service account,0,0,N/A
/openshift-monitoring/ServiceAccount/prometheus-k8s/path=1859240902/api=rbac.authorization.k8s.io/v1//Role/prometheus/path=3809463380/api=rbac.authorization.k8s.io/v1//RoleBinding/prometheus,Medium,Access container service account,0,0,N/A
/spire/ServiceAccount/spire-server/path=1299861037/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-role-binding/path=1464864787/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-operator/path=2098035985/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-operator/path=3021208049/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-operator,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=1181230259/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding/path=120976097/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=386820292/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role/path=87588403/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding,Medium,Access container service account,0,0,N/A
/kubeeye-system/ServiceAccount/kubebench/path=2873851206/api=rbac.authorization.k8s.io/v1//ClusterRole/kubebench-clusterrole/path=2907406444/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kubebench-rolebinding,Medium,Access container service account,0,0,N/A
/default/ServiceAccount/reloader-reloader/path=2829925433/api=rbac.authorization.k8s.io/v1//ClusterRole/reloader-reloader-role/path=4190467510/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/reloader-reloader-role-binding,Medium,Access container service account,0,0,N/A
/litmus/ServiceAccount/litmus-server-account/path=141692450/api=rbac.authorization.k8s.io/v1/litmus/ClusterRoleBinding/subscriber-crb-for-litmusportal-server/path=158470069/api=rbac.authorization.k8s.io/v1/litmus/ClusterRole/subscriber-cr-for-litmusportal-server,Medium,Access container service account,0,0,N/A
//ServiceAccount/argo-chaos/path=2905992350/api=rbac.authorization.k8s.io/v1//ClusterRole/chaos-cluster-role/path=2922769969/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/chaos-cluster-role-binding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=223086961/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding/path=3490051127/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role,Medium,Access container service account,0,0,N/A
/argocd/ServiceAccount/argocd-applicationset-controller/path=2453284560/api=rbac.authorization.k8s.io/v1//ClusterRole/argocd-applicationset-controller/path=2517065128/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/argocd-applicationset-controller,Medium,Access container service account,0,0,N/A
/kadalu/ServiceAccount/kadalu-operator/path=2032184230/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/kadalu-operator/path=3021208049/api=rbac.authorization.k8s.io/v1//ClusterRole/kadalu-operator,Medium,Access container service account,0,0,N/A
/kubeeye-system/ServiceAccount/kubescape/path=2765488604/api=rbac.authorization.k8s.io/v1/kubeeye-system/Role/kubescape-role/path=2818856851/api=rbac.authorization.k8s.io/v1/kubeeye-system/RoleBinding/kubescape-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/default/path=2152626770/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/proxy-rolebinding/path=3490051127/api=rbac.authorization.k8s.io/v1//ClusterRole/proxy-role,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=1419008896/api=rbac.authorization.k8s.io/v1//Role/leader-election-role/path=3875375983/api=rbac.authorization.k8s.io/v1//RoleBinding/leader-election-rolebinding,Medium,Access container service account,0,0,N/A
/system/ServiceAccount/controller-manager/path=3277536337/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/manager-rolebinding/path=736734862/api=rbac.authorization.k8s.io/v1//ClusterRole/manager-role,Medium,Access container service account,0,0,N/A
/monitoring-system/ServiceAccount/monitoring-system/path=4009919479/api=rbac.authorization.k8s.io/v1//ClusterRole/vm-operator-manager-role/path=978732813/api=rbac.authorization.k8s.io/v1//ClusterRoleBinding/vm-operator-manager-rolebinding,Medium,Access container service account,0,0,N/A
